"rank","title","price","rating","link","SKU","image_link"
"#75","Nivea MEN Antiperspirant Roll-on for Men, Black & White Invisible Protection Original, 3x50ml","SAR 19.99","4.5","https://www.amazon.sa//-/en/Antiperspirant-Invisible-Protection-Original-3x50ml/dp/B0BC8XR2GN/ref=zg_bs_g_beauty_d_sccl_25/258-6986209-3655727?psc=1","B0BC8XR2GN","https://images-eu.ssl-images-amazon.com/images/I/71QheCid77L._AC_UL600_SR600,400_.jpg"
"#76","Ajmal Perfumes Raindrops For Women, 50 ml","SAR 39.99","4.3","https://www.amazon.sa//-/en/Ajmal-Perfumes-Raindrops-Women-50/dp/B01KYRUPQW/ref=zg_bs_g_beauty_d_sccl_26/258-6986209-3655727?psc=1","B01KYRUPQW","https://images-eu.ssl-images-amazon.com/images/I/61I5hFbs46L._AC_UL600_SR600,400_.jpg"
"#77","Eucerin ph5 lip active spf15","SAR 17.09","4.6","https://www.amazon.sa//-/en/Eucerin-ph5-lip-active-spf15/dp/B000V3KMYK/ref=zg_bs_g_beauty_d_sccl_27/258-6986209-3655727?psc=1","B000V3KMYK","https://images-eu.ssl-images-amazon.com/images/I/51e4w5+BTJL._AC_UL600_SR600,400_.jpg"
"#78","Maybelline New York, Hyper Easy Liner","SAR 18.95","4.2","https://www.amazon.sa//-/en/Maybelline-New-York-Hyper-Liner/dp/B0816PC5JB/ref=zg_bs_g_beauty_d_sccl_28/258-6986209-3655727?psc=1","B0816PC5JB","https://images-eu.ssl-images-amazon.com/images/I/61qTGDtbdNL._AC_UL600_SR600,400_.jpg"
"#79","Hugo Boss BOTTLED Eau de Toilette","SAR 120.00","3.9","https://www.amazon.sa//-/en/Hugo-Boss-Bottled-Perfume-Toilette/dp/B003TNITJO/ref=zg_bs_g_beauty_d_sccl_29/258-6986209-3655727?psc=1","B003TNITJO","https://images-eu.ssl-images-amazon.com/images/I/61pTlP2pQ5L._AC_UL600_SR600,400_.jpg"
"#80","Hair Scalp Massager Shampoo Brush, FReatech [Wet & Dry] Manual Head Scalp Massage Brush, Soft Silicone Bristles Care for The Scalp, Exfoliate and Remove Dandruff, Promote Hair Growth - Black","SAR 13.42","4.3","https://www.amazon.sa//-/en/Massager-FReatech-Silicone-Bristles-Exfoliate/dp/B081F9VFF5/ref=zg_bs_g_beauty_d_sccl_30/258-6986209-3655727?psc=1","B081F9VFF5","https://images-eu.ssl-images-amazon.com/images/I/51xQT7TfuwL._AC_UL600_SR600,400_.jpg"
"#81","NIVEA Antiperspirant Spray for Men, 48h Protection, Fresh Active Fresh Scent, 3x150ml","SAR 24.99","4.4","https://www.amazon.sa//-/en/NIVEA-Antiperspirant-Protection-Active-3x150ml/dp/B0C3MQTM7T/ref=zg_bs_g_beauty_d_sccl_81/258-6986209-3655727?psc=1","B0C3MQTM7T","https://images-eu.ssl-images-amazon.com/images/I/71carz6KEiL._AC_UL300_SR300,200_.jpg"
"#82","Maybelline New York Lifter Gloss with Hyaluronic Acid, 04 Silk","SAR 16.95","4.5","https://www.amazon.sa//-/en/Maybelline-New-York-Lifter-Hyaluronic/dp/B082XRRPK9/ref=zg_bs_g_beauty_d_sccl_82/258-6986209-3655727?psc=1","B082XRRPK9","https://images-eu.ssl-images-amazon.com/images/I/516Acg2q9zL._AC_UL300_SR300,200_.jpg"
"#83","COLOR WOW Dreamcoat Supernatural Spray, Silver, 200 ml","SAR 65.00","4.1","https://www.amazon.sa//-/en/COLOR-WOW-Dreamcoat-Supernatural-Silver/dp/B073CWSQ51/ref=zg_bs_g_beauty_d_sccl_83/258-6986209-3655727?psc=1","B073CWSQ51","https://images-eu.ssl-images-amazon.com/images/I/51UYq7UwqrL._AC_UL300_SR300,200_.jpg"
"#84","L'Oréal Paris Hyaluron Expert Replumping Serum With Hyaluronic Acid - 30Ml","SAR 26.95","4.4","https://www.amazon.sa//-/en/LOr%C3%A9al-Paris-Hyaluron-Replumping-Hyaluronic/dp/B08XKX1WJ8/ref=zg_bs_g_beauty_d_sccl_84/258-6986209-3655727?psc=1","B08XKX1WJ8","https://images-eu.ssl-images-amazon.com/images/I/41SD3DNZpCL._AC_UL300_SR300,200_.jpg"
