"rank","title","price","rating","link","SKU","image_link"
"#51","LED Strip Lights, Romwish 4.5M TV LED Backlights with Bluetooth APP Control for 65-75 inch TV, 16 Million Colors, Music Sync Color Changing + Sensitive Mic + Timing Function, Adapter USB Powered…","SAR 28.93","4.1","https://www.amazon.sa//-/en/Romwish-Backlights-Bluetooth-Changing-Sensitive/dp/B08NV5KL3N/ref=zg_bs_g_home-improvement_d_sccl_1/260-1473497-0227201?psc=1","B08NV5KL3N","https://images-eu.ssl-images-amazon.com/images/I/71BqHsmUmcL._AC_UL600_SR600,400_.jpg"
"#52","SCIENISH TDS Water Tester Meter Impurity Digital Water","SAR 14.00","4.1","https://www.amazon.sa//-/en/SCIENISH-Water-Tester-Impurity-Digital/dp/B0839P6TPC/ref=zg_bs_g_home-improvement_d_sccl_2/260-1473497-0227201?psc=1","B0839P6TPC","https://images-eu.ssl-images-amazon.com/images/I/51FOCUTc-JL._AC_UL600_SR600,400_.jpg"
"#53","SKY-TOUCH Magnetic Fly Screen Door, Heavy-Duty Anti Mosquito Mesh No Gap,Super Quiet, No Drilling, Washable Mesh, Keep Fresh Air in & Bugs Out Balcony Sliding Living Room Children's Room 100 * 210cm","SAR 23.40","4.1","https://www.amazon.sa//-/en/SKY-TOUCH-Magnetic-Heavy-Duty-Mosquito-Childrens/dp/B0B4PFXRL1/ref=zg_bs_g_home-improvement_d_sccl_3/260-1473497-0227201?psc=1","B0B4PFXRL1","https://images-eu.ssl-images-amazon.com/images/I/61ZPP1QUPvL._AC_UL600_SR600,400_.jpg"
"#54","SKY-TOUCH 5 Gallon Water Bottle Pump, USB Charging Portable Electric Water Pump for for for 2-5 Gallon Jugs USB Charging Portable Water Dispenser for Office, Home, Camping, Kitchen and etc,Black","SAR 12.00","3.9","https://www.amazon.sa//-/en/SKY-TOUCH-Water-Bottle-Charging-Dispenser/dp/B0CCC2P1YD/ref=zg_bs_g_home-improvement_d_sccl_4/260-1473497-0227201?psc=1","B0CCC2P1YD","https://images-eu.ssl-images-amazon.com/images/I/61YiMXsy7SL._AC_UL600_SR600,400_.jpg"
"#55","ANPHSIN Ramadan Eid String Light- 9.8ft 20LEDs Battery Operated Mubarak Islam Decorative Indoor Lantern Lights String with 2 Flash Modes for Muslim Islamic Home Garden Patio Decor Supplies","SAR 38.00","4.4","https://www.amazon.sa//-/en/ANPHSIN-Ramadan-Operated-Decorative-Supplies/dp/B08572S62R/ref=zg_bs_g_home-improvement_d_sccl_5/260-1473497-0227201?psc=1","B08572S62R","https://images-eu.ssl-images-amazon.com/images/I/71DYNoERKJL._AC_UL600_SR600,400_.jpg"
"#56","Ramadan Decorations for Home,Star Moon Curtain Ramadan Lights for Bedroom Decor,Remote Control & Battery Case Powered Fairy Lights for Ramadan Window Wedding Decor (style2)","SAR 49.00","5.0","https://www.amazon.sa//-/en/Ramadan-Decorations-Curtain-Bedroom-Control/dp/B0CPJ42SPY/ref=zg_bs_g_home-improvement_d_sccl_6/260-1473497-0227201?psc=1","B0CPJ42SPY","https://images-eu.ssl-images-amazon.com/images/I/71hN7ebL-hL._AC_UL600_SR600,400_.jpg"
"#57","Yoawllty Ramadan Lights,Warm White Ramadan Lamp for Festival Home Decorations,Gold Decorative Ramadan Decorations with Moon Star Shape Ramadan Table Decorations","SAR 69.00","Rating N/A","https://www.amazon.sa//-/en/Yoawllty-Ramadan-Festival-Decorations-Decorative/dp/B0CPJ4J1DS/ref=zg_bs_g_home-improvement_d_sccl_7/260-1473497-0227201?psc=1","B0CPJ4J1DS","https://images-eu.ssl-images-amazon.com/images/I/7103ZQtDzYL._AC_UL600_SR600,400_.jpg"
"#58","OptiTect Disposable Latex Gloves Powder Free - Ultra Strong Gloves - Ideal for HealthCare, Home, Cleaning, and Food Preparation purposes","SAR 22.75","4.3","https://www.amazon.sa//-/en/OptiTect-Disposable-Latex-Gloves-Powder/dp/B0981TL2Z5/ref=zg_bs_g_home-improvement_d_sccl_8/260-1473497-0227201?psc=1","B0981TL2Z5","https://images-eu.ssl-images-amazon.com/images/I/611YAsybaML._AC_UL600_SR600,400_.jpg"
"#59","Scotch Mount Indoor Heavy Duty Foam Tape 1/2 in x 75 in (12.7mm x 1.9m) | Hold up 6.8 kg whole roll | White color | Multi-Surface| Easy to use | No Tools | Double Sided Adhesive Tape | 1 Roll/pack","SAR 13.02","4.4","https://www.amazon.sa//-/en/Scotch-Indoor-12-7mm-Multi-Surface-Adhesive/dp/B008RDYG7A/ref=zg_bs_g_home-improvement_d_sccl_9/260-1473497-0227201?psc=1","B008RDYG7A","https://images-eu.ssl-images-amazon.com/images/I/61VbFNaySHL._AC_UL600_SR600,400_.jpg"
"#60","ECVV Stainless Steel Door Hanger 10 Hooks, Heavy Duty Organizer Hanger Stainless Steel Towel Rack for Bedrooms, Clothes, Towels, Purses, Jackets and Bags, Silver | 23 x 11 x 6 cm |","SAR 17.00","4.3","https://www.amazon.sa//-/en/ECVV-Stainless-Organizer-Bedrooms-Clothes/dp/B0CKT3CV1X/ref=zg_bs_g_home-improvement_d_sccl_10/260-1473497-0227201?psc=1","B0CKT3CV1X","https://images-eu.ssl-images-amazon.com/images/I/51qBodGc5TL._AC_UL600_SR600,400_.jpg"
